Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,Currency Code
2025005,7/17/2020,,478136,24,EUR
2025006,7/17/2020,,964629,39,GBP
2025007,7/17/2020,,512630,26,EUR
2025008,7/17/2020,7/19/2020,2086544,0,USD
2026000,7/18/2020,7/21/2020,261122,0,CAD
2026001,7/18/2020,,1237493,65,USD
2026002,7/18/2020,,824232,34,EUR
2026003,7/18/2020,,1623146,45,USD
2026004,7/18/2020,,526164,27,EUR
2026005,7/18/2020,,1978474,57,USD
2026006,7/18/2020,7/23/2020,9456,0,AUD
2026007,7/18/2020,,992253,38,GBP
2026008,7/18/2020,,799620,30,EUR
2026009,7/18/2020,7/23/2020,1668458,0,USD
2026010,7/18/2020,,350496,8,CAD
2026011,7/18/2020,,793573,30,EUR
2026012,7/18/2020,,1900993,50,USD
2026013,7/18/2020,7/22/2020,259102,0,CAD
2026014,7/18/2020,,935197,39,GBP
2026016,7/18/2020,,1210412,47,USD
2027000,7/19/2020,,1737854,50,USD
2028001,7/20/2020,7/24/2020,1025107,0,GBP
2028003,7/20/2020,,10393,6,AUD
2028004,7/20/2020,7/24/2020,1022980,0,GBP
2028005,7/20/2020,,449333,21,EUR
2029000,7/21/2020,7/23/2020,1801478,0,USD
2029001,7/21/2020,,1675644,61,USD
2029002,7/21/2020,,1888089,59,USD
2029003,7/21/2020,,1218731,59,USD
2029004,7/21/2020,,1941302,45,USD
2029005,7/21/2020,,1931096,45,USD
2029007,7/21/2020,,1155920,39,GBP
2030000,7/22/2020,7/27/2020,503667,0,EUR
2030001,7/22/2020,7/27/2020,1139726,0,GBP
2030002,7/22/2020,,590749,19,EUR
2030003,7/22/2020,,1164098,36,GBP
2030004,7/22/2020,,1919557,61,USD
2030005,7/22/2020,,236612,8,CAD
2030006,7/22/2020,,1919833,64,USD
2030007,7/22/2020,,206133,8,CAD
2030008,7/22/2020,7/25/2020,800891,0,EUR
2031000,7/23/2020,,914790,36,GBP
2031001,7/23/2020,,1627421,43,USD
2031002,7/23/2020,,1764911,49,USD
2031003,7/23/2020,7/25/2020,1692531,0,USD
2031005,7/23/2020,,1951766,57,USD
2031006,7/23/2020,7/30/2020,1288708,0,USD
2031008,7/23/2020,7/24/2020,1893783,0,USD
2032000,7/24/2020,,1291393,59,USD
2032001,7/24/2020,,855476,31,EUR
2032002,7/24/2020,,1456120,43,USD
2032003,7/24/2020,7/27/2020,810167,0,EUR
2032004,7/24/2020,,273404,8,CAD
2033000,7/25/2020,,76013,1,AUD
2033001,7/25/2020,,2021107,62,USD
2033002,7/25/2020,7/28/2020,1163311,0,GBP
2033003,7/25/2020,7/28/2020,1618921,0,USD
2033004,7/25/2020,,532138,19,EUR
2033005,7/25/2020,,1524428,56,USD
2033006,7/25/2020,,1641431,64,USD
2033008,7/25/2020,,1435339,45,USD
2035000,7/27/2020,8/1/2020,1718289,0,USD
2035001,7/27/2020,,877990,31,EUR
2035002,7/27/2020,,1113084,42,GBP
2036000,7/28/2020,,1244004,57,USD
2036001,7/28/2020,,1576676,43,USD
2036002,7/28/2020,,1947708,47,USD
2036003,7/28/2020,,423002,22,EUR
2037000,7/29/2020,,1774119,57,USD
2037002,7/29/2020,,1992835,50,USD
2037003,7/29/2020,,1717650,49,USD
2038000,7/30/2020,,1905050,45,USD
2038001,7/30/2020,,606402,17,EUR
2038002,7/30/2020,,1860488,43,USD
2038003,7/30/2020,8/2/2020,1569944,0,USD
2038004,7/30/2020,,1618288,55,USD
2038005,7/30/2020,,2038741,65,USD
2039000,7/31/2020,8/2/2020,1613362,0,USD
2039001,7/31/2020,8/3/2020,1969433,0,USD
2039002,7/31/2020,8/4/2020,1161130,0,GBP
2039003,7/31/2020,,1538998,64,USD
2040000,8/1/2020,,1687512,47,USD
2040001,8/1/2020,8/5/2020,428640,0,EUR
2040002,8/1/2020,,1943961,66,USD
2040003,8/1/2020,,1704715,62,USD
2040004,8/1/2020,8/7/2020,1333477,0,USD
2040005,8/1/2020,,1740840,45,USD
2040006,8/1/2020,,1723530,55,USD
2040007,8/1/2020,,1482535,55,USD
2042000,8/3/2020,8/6/2020,1416930,0,USD
2042001,8/3/2020,,1989435,65,USD
2042002,8/3/2020,,1264963,49,USD
2042003,8/3/2020,,2031457,47,USD
2043000,8/4/2020,,446515,23,EUR
2043001,8/4/2020,,200208,9,CAD
2043002,8/4/2020,,234726,9,CAD
2043003,8/4/2020,,589882,24,EUR
2043004,8/4/2020,,1971661,55,USD
2044000,8/5/2020,8/7/2020,1346534,0,USD
2044001,8/5/2020,,1102760,39,GBP
2044002,8/5/2020,,1918131,66,USD
2044003,8/5/2020,8/10/2020,1942015,0,USD
2044004,8/5/2020,,962079,42,GBP
2044005,8/5/2020,8/9/2020,183169,0,AUD
2044006,8/5/2020,8/9/2020,1278619,0,USD
2044007,8/5/2020,,1202353,45,USD
2045000,8/6/2020,8/15/2020,1358670,0,USD
2045002,8/6/2020,8/7/2020,1534703,0,USD
2045003,8/6/2020,,21424,5,AUD
2045004,8/6/2020,,1802049,45,USD
2045005,8/6/2020,,1248961,59,USD
2045008,8/6/2020,,1831399,51,USD
2046000,8/7/2020,,82415,1,AUD
2046001,8/7/2020,,667919,13,EUR
2046002,8/7/2020,,1279175,62,USD
2046003,8/7/2020,,771803,29,EUR
2046004,8/7/2020,,1717650,61,USD
2046005,8/7/2020,,1470025,49,USD
2046006,8/7/2020,,1360467,66,USD
2047001,8/8/2020,,1848729,49,USD
2047002,8/8/2020,,660527,15,EUR
2047003,8/8/2020,,382565,10,CAD
2047004,8/8/2020,,385817,8,CAD
2047005,8/8/2020,,1863,6,AUD
2047006,8/8/2020,,1163948,40,GBP
2047007,8/8/2020,8/9/2020,1788149,0,USD
2047008,8/8/2020,,1278619,48,USD
2047009,8/8/2020,8/12/2020,312519,0,CAD
2047010,8/8/2020,,2039753,50,USD
2047012,8/8/2020,,1084570,38,GBP
2047013,8/8/2020,,1636482,45,USD
2049000,8/10/2020,,542450,27,EUR
2049001,8/10/2020,,1614592,48,USD
2049002,8/10/2020,,1855461,53,USD
2049003,8/10/2020,,1273533,48,USD
2049004,8/10/2020,,1264995,44,USD
2049005,8/10/2020,,837545,33,EUR
2050000,8/11/2020,,998374,40,GBP
2050002,8/11/2020,8/15/2020,559822,0,EUR
2050003,8/11/2020,,160624,5,AUD
2050004,8/11/2020,8/13/2020,1868176,0,USD
2050006,8/11/2020,,1851698,62,USD
2050007,8/11/2020,,997457,42,GBP
2051000,8/12/2020,,2011787,53,USD
2051001,8/12/2020,,508885,26,EUR
2051002,8/12/2020,,853808,34,EUR
2051003,8/12/2020,,875900,31,EUR
2051004,8/12/2020,,1883844,44,USD
2051005,8/12/2020,,1443641,50,USD
2051006,8/12/2020,,528765,26,EUR
2051007,8/12/2020,,1741351,65,USD
2051008,8/12/2020,8/16/2020,1649927,0,USD
2051009,8/12/2020,,319137,9,CAD
2052000,8/13/2020,,1956520,53,USD
2052001,8/13/2020,,915874,36,GBP
2052002,8/13/2020,,343983,8,CAD
2052003,8/13/2020,,1740013,64,USD
2052004,8/13/2020,,364820,10,CAD
2052005,8/13/2020,,1538667,47,USD
2052006,8/13/2020,,1884718,53,USD
2052007,8/13/2020,,1875566,49,USD
2052008,8/13/2020,,1344432,64,USD
2052009,8/13/2020,,1211703,50,USD
2052010,8/13/2020,,1733927,57,USD
2053000,8/14/2020,,1617142,49,USD
2053001,8/14/2020,,245739,9,CAD
2053002,8/14/2020,,1187160,38,GBP
2053003,8/14/2020,,1467706,50,USD
2053004,8/14/2020,8/17/2020,1261112,0,USD
2053005,8/14/2020,8/18/2020,1281531,0,USD
2053007,8/14/2020,,100092,5,AUD
2054000,8/15/2020,,1514093,43,USD
2054002,8/15/2020,,405195,22,EUR
2054003,8/15/2020,,724336,29,EUR
2054005,8/15/2020,,497839,27,EUR
2054006,8/15/2020,,1780047,54,USD
2054007,8/15/2020,,1191954,42,GBP
2054008,8/15/2020,8/18/2020,2015674,0,USD
2054010,8/15/2020,8/17/2020,1155920,0,GBP
2054011,8/15/2020,,1621832,61,USD
2054013,8/15/2020,,1594919,56,USD
2056000,8/17/2020,,454548,26,EUR
2056001,8/17/2020,,783323,30,EUR
2056002,8/17/2020,,1702622,53,USD
2056003,8/17/2020,,1941245,50,USD
2056004,8/17/2020,,1893869,43,USD
2057000,8/18/2020,,880261,34,EUR
2057001,8/18/2020,,715102,30,EUR
2057002,8/18/2020,,658552,13,EUR
2057003,8/18/2020,,2051642,64,USD
2057004,8/18/2020,,1365450,51,USD
2057006,8/18/2020,,1503418,64,USD
2058000,8/19/2020,,320342,10,CAD
2058001,8/19/2020,,2062680,43,USD
2058002,8/19/2020,,167444,5,AUD
2058004,8/19/2020,,1571957,51,USD
2058005,8/19/2020,8/22/2020,1146936,0,GBP
2058006,8/19/2020,,2026065,61,USD
2058007,8/19/2020,,1708295,66,USD
2058008,8/19/2020,8/20/2020,1234186,0,USD
2058009,8/19/2020,8/23/2020,484181,0,EUR
2059000,8/20/2020,8/24/2020,1313754,0,USD
2059001,8/20/2020,,586087,27,EUR
2059002,8/20/2020,,1254806,65,USD
2059003,8/20/2020,,155656,5,AUD
2059004,8/20/2020,8/27/2020,441477,0,EUR
2059005,8/20/2020,,226740,8,CAD
2059006,8/20/2020,,1444901,56,USD
2059007,8/20/2020,8/24/2020,441038,0,EUR
2059008,8/20/2020,,126083,1,AUD
2059009,8/20/2020,,1231275,59,USD
2059010,8/20/2020,,1532248,66,USD
2060000,8/21/2020,,2007280,54,USD
2060001,8/21/2020,,1279175,62,USD
2060002,8/21/2020,,1476834,49,USD
2060003,8/21/2020,,1353710,47,USD
2060004,8/21/2020,8/28/2020,1493539,0,USD
2060005,8/21/2020,,837702,32,EUR
2060006,8/21/2020,,1238858,55,USD
2061000,8/22/2020,,1398592,43,USD
2061001,8/22/2020,8/24/2020,1222785,0,USD
2061002,8/22/2020,,1259548,54,USD
2061003,8/22/2020,,1820462,49,USD
2061004,8/22/2020,8/23/2020,1451193,0,USD
2061005,8/22/2020,8/25/2020,1421393,0,USD
2061006,8/22/2020,,19082,6,AUD
2061008,8/22/2020,,1818370,62,USD
2061009,8/22/2020,,1049772,38,GBP
2061010,8/22/2020,,1639920,66,USD
2061011,8/22/2020,,1568,5,AUD
2061012,8/22/2020,8/24/2020,653188,0,EUR
2063000,8/24/2020,,249397,10,CAD
2063001,8/24/2020,,1306559,51,USD
2063002,8/24/2020,,723572,30,EUR
2063003,8/24/2020,,1310201,64,USD
2063004,8/24/2020,,2068640,51,USD
2064000,8/25/2020,,1325088,43,USD
2064001,8/25/2020,,663278,16,EUR
2064002,8/25/2020,,1349131,50,USD
2064003,8/25/2020,,1852635,44,USD
2064004,8/25/2020,,2020420,50,USD
2064005,8/25/2020,,527697,24,EUR
2064006,8/25/2020,,1706860,45,USD
2065000,8/26/2020,,261910,10,CAD
2065002,8/26/2020,,1890777,50,USD
2065003,8/26/2020,,2034809,49,USD
2065004,8/26/2020,,1265115,50,USD
2065005,8/26/2020,,1693753,56,USD
2065006,8/26/2020,,693900,13,EUR
2065007,8/26/2020,,1318393,44,USD
2065008,8/26/2020,8/30/2020,446735,0,EUR
2066000,8/27/2020,,248406,9,CAD
2066002,8/27/2020,,60892,5,AUD
2066003,8/27/2020,,1456404,45,USD
2066004,8/27/2020,,1870287,56,USD
2066005,8/27/2020,,1427596,61,USD
2066006,8/27/2020,,433554,26,EUR
2066007,8/27/2020,,1489650,59,USD
2066008,8/27/2020,8/30/2020,1577472,0,USD
2066009,8/27/2020,,1833503,49,USD
2067000,8/28/2020,,1089890,37,GBP
2067001,8/28/2020,,1467036,62,USD
2067002,8/28/2020,,621610,13,EUR
2067003,8/28/2020,,1102383,36,GBP
2067004,8/28/2020,9/2/2020,500144,0,EUR
2067006,8/28/2020,,971427,39,GBP
2068000,8/29/2020,8/30/2020,480220,0,EUR
2068001,8/29/2020,,1618579,49,USD
2068002,8/29/2020,,868367,33,EUR
2068004,8/29/2020,,900515,39,GBP
2068005,8/29/2020,,1128911,39,GBP
2068006,8/29/2020,,1959688,56,USD
2068008,8/29/2020,,403915,21,EUR
2068009,8/29/2020,,1926512,45,USD
2068010,8/29/2020,9/1/2020,1697711,0,USD
2068011,8/29/2020,,1666909,44,USD
2068012,8/29/2020,,78428,5,AUD
2070000,8/31/2020,,2086280,49,USD
2070001,8/31/2020,,1936262,56,USD
2070002,8/31/2020,,810968,34,EUR
2070003,8/31/2020,,1173060,36,GBP
2070004,8/31/2020,9/4/2020,1301181,0,USD
2071000,9/1/2020,,1420996,61,USD
2071001,9/1/2020,,2090406,61,USD
2071003,9/1/2020,,1353582,45,USD
2071004,9/1/2020,,326924,10,CAD
2071005,9/1/2020,,1883496,45,USD
2071006,9/1/2020,,947758,39,GBP
2072000,9/2/2020,,609715,16,EUR
2072001,9/2/2020,,1601341,55,USD
2072002,9/2/2020,9/7/2020,762585,0,EUR
2072003,9/2/2020,9/5/2020,1005556,0,GBP
2072004,9/2/2020,,1024830,40,GBP
2072005,9/2/2020,,62017,6,AUD
2072006,9/2/2020,,527586,19,EUR
2072007,9/2/2020,,1300742,64,USD
2072008,9/2/2020,,1502837,48,USD
2073000,9/3/2020,,1640955,62,USD
2073001,9/3/2020,,1895744,44,USD
2073002,9/3/2020,,1885765,61,USD
2073003,9/3/2020,9/7/2020,1693179,0,USD
2073004,9/3/2020,9/10/2020,1344432,0,USD
2073006,9/3/2020,9/9/2020,749261,0,EUR
2073007,9/3/2020,,1853699,44,USD
2073008,9/3/2020,,267561,8,CAD
2073009,9/3/2020,,1401657,55,USD
2074000,9/4/2020,9/8/2020,1012052,0,GBP
2074001,9/4/2020,,1730127,55,USD
2074002,9/4/2020,,982052,36,GBP
2074003,9/4/2020,,1135026,36,GBP
2074004,9/4/2020,,1381883,55,USD
2074005,9/4/2020,9/9/2020,261122,0,CAD
2075000,9/5/2020,,1749088,44,USD
2075001,9/5/2020,9/7/2020,1782301,0,USD
2075002,9/5/2020,,1945782,48,USD
2075003,9/5/2020,,1668474,66,USD
2075004,9/5/2020,,1277243,62,USD
2075005,9/5/2020,9/9/2020,1100341,0,GBP
2075006,9/5/2020,9/9/2020,395474,0,CAD
2075007,9/5/2020,9/8/2020,1971540,0,USD
2075008,9/5/2020,,983539,39,GBP
2075009,9/5/2020,,1203228,45,USD
2077000,9/7/2020,9/9/2020,1518651,0,USD
2077001,9/7/2020,,556064,27,EUR
2077002,9/7/2020,,930304,39,GBP
2077003,9/7/2020,,1108466,42,GBP
2077004,9/7/2020,9/11/2020,1541470,0,USD
2078000,9/8/2020,9/12/2020,1576532,0,USD
2078002,9/8/2020,9/10/2020,1801831,0,USD
2078003,9/8/2020,,418893,26,EUR
2078004,9/8/2020,,1563724,56,USD
2078005,9/8/2020,9/11/2020,861207,0,EUR
2079000,9/9/2020,,1302679,61,USD
2079001,9/9/2020,,492206,23,EUR
2079002,9/9/2020,,345910,8,CAD
2079004,9/9/2020,,1309524,54,USD
2079005,9/9/2020,9/15/2020,1323956,0,USD
2079006,9/9/2020,,2096472,51,USD
2079007,9/9/2020,,1417165,64,USD
2080000,9/10/2020,,849863,33,EUR
2080001,9/10/2020,9/14/2020,1157028,0,GBP
2080002,9/10/2020,,929286,36,GBP
2080003,9/10/2020,,1840260,54,USD
2080004,9/10/2020,9/17/2020,930820,0,GBP
2080005,9/10/2020,,2096492,64,USD
2080006,9/10/2020,,1608818,65,USD
2080008,9/10/2020,,723572,29,EUR
2081000,9/11/2020,9/13/2020,888175,0,EUR
2081001,9/11/2020,9/16/2020,1241748,0,USD
2081002,9/11/2020,,2089159,50,USD
2081003,9/11/2020,,1686673,50,USD
2081005,9/11/2020,9/13/2020,1805271,0,USD
2082000,9/12/2020,9/14/2020,392187,0,CAD
2082002,9/12/2020,,1833543,43,USD
2082003,9/12/2020,,1410945,57,USD
2082004,9/12/2020,,1534703,62,USD
2082005,9/12/2020,,1653979,57,USD
2082006,9/12/2020,,1373028,64,USD
2082007,9/12/2020,,2074986,66,USD
2082008,9/12/2020,9/15/2020,1328539,0,USD
2082009,9/12/2020,,698703,17,EUR
2082010,9/12/2020,,1669021,66,USD
2082011,9/12/2020,,1458590,51,USD
2084000,9/14/2020,,868419,32,EUR
2084001,9/14/2020,,1209835,47,USD
2084002,9/14/2020,,2003638,66,USD
2084003,9/14/2020,,1049904,37,GBP
2084004,9/14/2020,,243747,10,CAD
2085000,9/15/2020,,1338272,43,USD
2085001,9/15/2020,,1684539,61,USD
2085002,9/15/2020,,1501127,59,USD
2085003,9/15/2020,,913924,39,GBP
2085004,9/15/2020,9/19/2020,1096714,0,GBP
2085005,9/15/2020,,1486980,57,USD
2086000,9/16/2020,,1257627,62,USD
2086001,9/16/2020,,1397180,54,USD
2086002,9/16/2020,,1977527,59,USD
2086003,9/16/2020,,1607584,65,USD
2086004,9/16/2020,,1461681,44,USD
2086005,9/16/2020,,1245138,55,USD
2086006,9/16/2020,9/22/2020,1252167,0,USD
2086007,9/16/2020,,898554,34,EUR
2087000,9/17/2020,9/18/2020,1956840,0,USD
2087002,9/17/2020,,1930311,51,USD
2087003,9/17/2020,9/22/2020,1418121,0,USD
2087004,9/17/2020,9/22/2020,1325683,0,USD
2087005,9/17/2020,,1841513,49,USD
2087006,9/17/2020,,478298,26,EUR
2087007,9/17/2020,9/22/2020,1986804,0,USD
2087008,9/17/2020,9/20/2020,1303887,0,USD
2088000,9/18/2020,,319689,10,CAD
2088001,9/18/2020,,567932,22,EUR
2088002,9/18/2020,9/25/2020,1044749,0,GBP
2088003,9/18/2020,,1028420,40,GBP
2088004,9/18/2020,,1697627,57,USD
2088005,9/18/2020,,1288206,44,USD
2089000,9/19/2020,,1802872,48,USD
2089001,9/19/2020,,1967017,53,USD
2089002,9/19/2020,,1865096,65,USD
2089003,9/19/2020,,841472,34,EUR
2089004,9/19/2020,,993480,38,GBP
2089006,9/19/2020,,680779,15,EUR
2089007,9/19/2020,9/28/2020,1413042,0,USD
2089008,9/19/2020,9/23/2020,923402,0,GBP
2089009,9/19/2020,,1878210,51,USD
2089010,9/19/2020,,1392092,59,USD
2091000,9/21/2020,,493090,27,EUR
2091002,9/21/2020,9/26/2020,229084,0,CAD
2091003,9/21/2020,,1959938,47,USD
2092000,9/22/2020,,350943,8,CAD
2092001,9/22/2020,9/25/2020,544035,0,EUR
2092002,9/22/2020,9/24/2020,1328055,0,USD
2092004,9/22/2020,,259681,8,CAD
2092005,9/22/2020,9/24/2020,1464274,0,USD
2093000,9/23/2020,9/25/2020,1051777,0,GBP
2093001,9/23/2020,,879956,32,EUR
2093002,9/23/2020,,230391,10,CAD
2093003,9/23/2020,9/30/2020,174176,0,AUD
2093004,9/23/2020,,1464274,45,USD
2093005,9/23/2020,,1037200,42,GBP
2093006,9/23/2020,9/30/2020,1100244,0,GBP
2093007,9/23/2020,9/27/2020,466299,0,EUR
2094001,9/24/2020,,1542784,64,USD
2094002,9/24/2020,9/29/2020,151401,0,AUD
2094003,9/24/2020,,907108,39,GBP
2094004,9/24/2020,9/30/2020,1697375,0,USD
2094005,9/24/2020,,1480876,64,USD
2094006,9/24/2020,,1255402,56,USD
2094007,9/24/2020,,2053447,59,USD
2094008,9/24/2020,9/28/2020,226833,0,CAD
2095000,9/25/2020,,1820377,51,USD
2095001,9/25/2020,,880453,33,EUR
2095002,9/25/2020,9/29/2020,1512289,0,USD
2095003,9/25/2020,,2029584,49,USD
2095004,9/25/2020,9/28/2020,980673,0,GBP
2095005,9/25/2020,10/2/2020,2051398,0,USD
2096000,9/26/2020,,1268661,65,USD
2096001,9/26/2020,,2013759,59,USD
2096002,9/26/2020,,190882,6,AUD
2096003,9/26/2020,,1854563,65,USD
2096004,9/26/2020,,1893783,48,USD
2096007,9/26/2020,,1926362,50,USD
2096008,9/26/2020,,1535347,51,USD
2096009,9/26/2020,,1553271,55,USD
2096010,9/26/2020,,1515177,47,USD
2098000,9/28/2020,,87690,6,AUD
2098001,9/28/2020,,1843882,50,USD
2098002,9/28/2020,10/2/2020,1791044,0,USD
2098003,9/28/2020,,417275,19,EUR
2099000,9/29/2020,,1276232,56,USD
2099001,9/29/2020,10/3/2020,1848290,0,USD
2099002,9/29/2020,9/30/2020,1256256,0,USD
2099003,9/29/2020,,2054016,57,USD
2099004,9/29/2020,10/2/2020,1842041,0,USD
2099005,9/29/2020,,1879693,51,USD
2100000,9/30/2020,,1517046,44,USD
2100001,9/30/2020,10/7/2020,378411,0,CAD
2100002,9/30/2020,,1310468,64,USD
2100003,9/30/2020,,446468,23,EUR
2100004,9/30/2020,,542632,19,EUR
2100005,9/30/2020,,1534242,45,USD
2100006,9/30/2020,,1744031,50,USD
2101000,10/1/2020,,463657,27,EUR
2101002,10/1/2020,10/8/2020,544035,0,EUR
2101003,10/1/2020,,1841571,61,USD
2101004,10/1/2020,,1065072,40,GBP
2101005,10/1/2020,,539314,23,EUR
2101007,10/1/2020,,1090726,40,GBP
2102000,10/2/2020,,1245533,43,USD
2102001,10/2/2020,,378008,10,CAD
2102002,10/2/2020,,329620,9,CAD
2102003,10/2/2020,,1567343,50,USD
2102004,10/2/2020,10/4/2020,1077719,0,GBP
2102005,10/2/2020,,1517046,62,USD
2103000,10/3/2020,,2060127,45,USD
2103001,10/3/2020,,1870287,44,USD
2103002,10/3/2020,,319689,10,CAD
2103003,10/3/2020,,1237819,66,USD
2103004,10/3/2020,,156070,1,AUD
2103005,10/3/2020,,1859707,51,USD
2103006,10/3/2020,,1242927,54,USD
2103007,10/3/2020,,2099252,48,USD
2103008,10/3/2020,,267544,8,CAD
2103009,10/3/2020,,1127584,39,GBP
2103010,10/3/2020,,1408551,62,USD
2105000,10/5/2020,,70598,1,AUD
2105001,10/5/2020,,1412783,53,USD
2105002,10/5/2020,,449456,21,EUR
2105003,10/5/2020,,1848729,51,USD
2106000,10/6/2020,,696960,18,EUR
2106001,10/6/2020,,579330,21,EUR
2106002,10/6/2020,10/9/2020,85974,0,AUD
2106003,10/6/2020,,983816,39,GBP
2106004,10/6/2020,,1442640,65,USD
2106005,10/6/2020,,244545,10,CAD
2107000,10/7/2020,10/10/2020,1059222,0,GBP
2107001,10/7/2020,,1973647,53,USD
2107002,10/7/2020,,337629,8,CAD
2107003,10/7/2020,10/9/2020,363712,0,CAD
2107004,10/7/2020,10/9/2020,1411031,0,USD
2107005,10/7/2020,,2079677,53,USD
2107006,10/7/2020,,9812,4,AUD
2107007,10/7/2020,10/13/2020,854629,0,EUR
2108000,10/8/2020,10/11/2020,1697375,0,USD
2108001,10/8/2020,,2058877,43,USD
2108002,10/8/2020,,1770405,64,USD
2108003,10/8/2020,,1781953,56,USD
2108004,10/8/2020,,607598,16,EUR
2108006,10/8/2020,,1902593,50,USD
2108007,10/8/2020,10/14/2020,586218,0,EUR
2109000,10/9/2020,,1646713,49,USD
2109001,10/9/2020,,859240,32,EUR
2109002,10/9/2020,,1353111,59,USD
2109003,10/9/2020,10/18/2020,1214035,0,USD
2109004,10/9/2020,,578764,23,EUR
2110000,10/10/2020,,1078235,36,GBP
2110001,10/10/2020,,1883630,45,USD
2110003,10/10/2020,10/15/2020,159547,0,AUD
2110004,10/10/2020,,603634,16,EUR
2110005,10/10/2020,,1696458,53,USD
2110006,10/10/2020,,1595569,66,USD
2110007,10/10/2020,,696791,18,EUR
2110008,10/10/2020,,467182,24,EUR
2110009,10/10/2020,,1284244,44,USD
2112000,10/12/2020,,1690335,50,USD
2112001,10/12/2020,,1454138,65,USD
2112003,10/12/2020,,832398,33,EUR
2113000,10/13/2020,,985427,39,GBP
2113001,10/13/2020,,868463,31,EUR
2113002,10/13/2020,,2096492,64,USD
2113003,10/13/2020,,272681,8,CAD
2113004,10/13/2020,,1694752,61,USD
2114001,10/14/2020,,1770119,49,USD
2114003,10/14/2020,,634965,16,EUR
2114004,10/14/2020,,1755730,59,USD
2114005,10/14/2020,,1209026,44,USD
2114006,10/14/2020,,2060328,61,USD
2115000,10/15/2020,,1285725,50,USD
2115002,10/15/2020,,124722,1,AUD
2115003,10/15/2020,,1698828,51,USD
2115005,10/15/2020,,1581139,55,USD
2115006,10/15/2020,10/19/2020,1760076,0,USD
2115007,10/15/2020,,1069141,39,GBP
2116000,10/16/2020,10/19/2020,1996959,0,USD
2116001,10/16/2020,10/22/2020,638569,0,EUR
2116002,10/16/2020,,1537178,56,USD
2116003,10/16/2020,,988697,39,GBP
2117000,10/17/2020,10/24/2020,1322032,0,USD
2117001,10/17/2020,10/20/2020,1361682,0,USD
2117002,10/17/2020,10/20/2020,1904355,0,USD
2117003,10/17/2020,,2087852,59,USD
2117004,10/17/2020,,399053,10,CAD
2117005,10/17/2020,,1741571,61,USD
2117006,10/17/2020,,2033335,44,USD
2117007,10/17/2020,,1306013,65,USD
2117009,10/17/2020,,547989,23,EUR
2119001,10/19/2020,,404576,23,EUR
2119002,10/19/2020,,1414241,54,USD
2119003,10/19/2020,,156902,5,AUD
2120000,10/20/2020,,1419500,43,USD
2120001,10/20/2020,,1988805,61,USD
2120003,10/20/2020,10/23/2020,2080484,0,USD
2120004,10/20/2020,,2098879,56,USD
2121001,10/21/2020,,1686673,44,USD
2121002,10/21/2020,10/28/2020,59842,0,AUD
2121004,10/21/2020,10/24/2020,560662,0,EUR
2121006,10/21/2020,,407047,24,EUR
2122000,10/22/2020,10/26/2020,1486029,0,USD
2122001,10/22/2020,10/28/2020,579994,0,EUR
2122002,10/22/2020,,1003107,40,GBP
2122003,10/22/2020,10/24/2020,508448,0,EUR
2122004,10/22/2020,10/27/2020,1410080,0,USD
2122005,10/22/2020,,1289490,59,USD
2122006,10/22/2020,,1141697,38,GBP
2122007,10/22/2020,10/25/2020,1355082,0,USD
2123000,10/23/2020,10/26/2020,1387724,0,USD
2123002,10/23/2020,,1377713,44,USD
2123003,10/23/2020,,1694135,65,USD
2123004,10/23/2020,,212281,10,CAD
2124000,10/24/2020,10/28/2020,1203201,0,USD
2124004,10/24/2020,,1295467,55,USD
2124005,10/24/2020,,575230,19,EUR
2124006,10/24/2020,10/29/2020,258702,0,CAD
2124007,10/24/2020,,1710320,61,USD
2124008,10/24/2020,10/30/2020,1692266,0,USD
2124009,10/24/2020,10/26/2020,2079989,0,USD
2126000,10/26/2020,10/30/2020,2001755,0,USD
2126002,10/26/2020,,1290828,53,USD
2126003,10/26/2020,,689013,12,EUR
2127000,10/27/2020,,1098100,36,GBP
2127001,10/27/2020,,1264890,45,USD
2127002,10/27/2020,11/2/2020,523379,0,EUR
2127003,10/27/2020,,1784417,49,USD
2127004,10/27/2020,,591240,19,EUR
2128000,10/28/2020,,1298635,49,USD
2128001,10/28/2020,11/1/2020,1080163,0,GBP
2128002,10/28/2020,,1754382,44,USD
2128003,10/28/2020,,527329,23,EUR
2128004,10/28/2020,,1618579,53,USD
2128006,10/28/2020,,1936527,44,USD
2129000,10/29/2020,,370810,10,CAD
2129001,10/29/2020,,1525193,45,USD
2129002,10/29/2020,,108022,5,AUD
2129003,10/29/2020,10/31/2020,1468248,0,USD
2129004,10/29/2020,,1613285,64,USD
2129005,10/29/2020,,18470,4,AUD
2129006,10/29/2020,,1705560,49,USD
2129007,10/29/2020,11/2/2020,1867082,0,USD
2130000,10/30/2020,,1250933,57,USD
2130001,10/30/2020,,1334931,44,USD
2130003,10/30/2020,,1963343,65,USD
2130004,10/30/2020,,1029138,40,GBP
2131000,10/31/2020,,1768281,66,USD
2131001,10/31/2020,,1687142,50,USD
2131002,10/31/2020,,755462,29,EUR
2131004,10/31/2020,,353352,8,CAD
2131005,10/31/2020,,255882,10,CAD
2131006,10/31/2020,,480550,23,EUR
2131007,10/31/2020,11/3/2020,1944880,0,USD
2131008,10/31/2020,11/4/2020,1692220,0,USD
